File_Name,Actor,Gender,Emotion,Intensity,Statement,Repetition
03-01-04-01-02-02-08.wav,8,F,sad,normal,2,2
03-01-04-02-01-01-08.wav,8,F,sad,strong,1,1
03-01-04-02-01-02-08.wav,8,F,sad,strong,1,2
03-01-04-02-02-01-08.wav,8,F,sad,strong,2,1
03-01-04-02-02-02-08.wav,8,F,sad,strong,2,2
03-01-05-01-01-01-08.wav,8,F,angry,normal,1,1
03-01-05-01-01-02-08.wav,8,F,angry,normal,1,2
03-01-05-01-02-01-08.wav,8,F,angry,normal,2,1
03-01-05-01-02-02-08.wav,8,F,angry,normal,2,2
03-01-05-02-01-01-08.wav,8,F,angry,strong,1,1
03-01-05-02-01-02-08.wav,8,F,angry,strong,1,2
03-01-05-02-02-01-08.wav,8,F,angry,strong,2,1
03-01-05-02-02-02-08.wav,8,F,angry,strong,2,2
03-01-06-01-01-01-08.wav,8,F,fearful,normal,1,1
03-01-06-01-01-02-08.wav,8,F,fearful,normal,1,2
03-01-06-01-02-01-08.wav,8,F,fearful,normal,2,1
03-01-06-01-02-02-08.wav,8,F,fearful,normal,2,2
03-01-06-02-01-01-08.wav,8,F,fearful,strong,1,1
03-01-06-02-01-02-08.wav,8,F,fearful,strong,1,2
03-01-06-02-02-01-08.wav,8,F,fearful,strong,2,1
03-01-06-02-02-02-08.wav,8,F,fearful,strong,2,2
03-01-07-01-01-01-08.wav,8,F,disgust,normal,1,1
03-01-07-01-01-02-08.wav,8,F,disgust,normal,1,2
03-01-07-01-02-01-08.wav,8,F,disgust,normal,2,1
03-01-07-01-02-02-08.wav,8,F,disgust,normal,2,2
03-01-07-02-01-01-08.wav,8,F,disgust,strong,1,1
03-01-07-02-01-02-08.wav,8,F,disgust,strong,1,2
03-01-07-02-02-01-08.wav,8,F,disgust,strong,2,1
03-01-07-02-02-02-08.wav,8,F,disgust,strong,2,2
03-01-08-01-01-01-08.wav,8,F,surprised,normal,1,1
03-01-08-01-01-02-08.wav,8,F,surprised,normal,1,2
03-01-08-01-02-01-08.wav,8,F,surprised,normal,2,1
03-01-08-01-02-02-08.wav,8,F,surprised,normal,2,2
03-01-08-02-01-01-08.wav,8,F,surprised,strong,1,1
03-01-08-02-01-02-08.wav,8,F,surprised,strong,1,2
03-01-08-02-02-01-08.wav,8,F,surprised,strong,2,1
03-01-08-02-02-02-08.wav,8,F,surprised,strong,2,2
03-01-01-01-01-01-09.wav,9,M,neutral,normal,1,1
03-01-01-01-01-02-09.wav,9,M,neutral,normal,1,2
03-01-01-01-02-01-09.wav,9,M,neutral,normal,2,1
03-01-01-01-02-02-09.wav,9,M,neutral,normal,2,2
03-01-02-01-01-01-09.wav,9,M,calm,normal,1,1
03-01-02-01-01-02-09.wav,9,M,calm,normal,1,2
03-01-02-01-02-01-09.wav,9,M,calm,normal,2,1
03-01-02-01-02-02-09.wav,9,M,calm,normal,2,2
03-01-02-02-01-01-09.wav,9,M,calm,strong,1,1
03-01-02-02-01-02-09.wav,9,M,calm,strong,1,2
03-01-02-02-02-01-09.wav,9,M,calm,strong,2,1
03-01-02-02-02-02-09.wav,9,M,calm,strong,2,2
03-01-03-01-01-01-09.wav,9,M,happy,normal,1,1
03-01-03-01-01-02-09.wav,9,M,happy,normal,1,2
03-01-03-01-02-01-09.wav,9,M,happy,normal,2,1
03-01-03-01-02-02-09.wav,9,M,happy,normal,2,2
03-01-03-02-01-01-09.wav,9,M,happy,strong,1,1
03-01-03-02-01-02-09.wav,9,M,happy,strong,1,2
03-01-03-02-02-01-09.wav,9,M,happy,strong,2,1
03-01-03-02-02-02-09.wav,9,M,happy,strong,2,2
03-01-04-01-01-01-09.wav,9,M,sad,normal,1,1
03-01-04-01-01-02-09.wav,9,M,sad,normal,1,2
03-01-04-01-02-01-09.wav,9,M,sad,normal,2,1
03-01-04-01-02-02-09.wav,9,M,sad,normal,2,2
03-01-04-02-01-01-09.wav,9,M,sad,strong,1,1
03-01-04-02-01-02-09.wav,9,M,sad,strong,1,2
03-01-04-02-02-01-09.wav,9,M,sad,strong,2,1
03-01-04-02-02-02-09.wav,9,M,sad,strong,2,2
03-01-05-01-01-01-09.wav,9,M,angry,normal,1,1
03-01-05-01-01-02-09.wav,9,M,angry,normal,1,2
03-01-05-01-02-01-09.wav,9,M,angry,normal,2,1
03-01-05-01-02-02-09.wav,9,M,angry,normal,2,2
03-01-05-02-01-01-09.wav,9,M,angry,strong,1,1
03-01-05-02-01-02-09.wav,9,M,angry,strong,1,2
03-01-05-02-02-01-09.wav,9,M,angry,strong,2,1
03-01-05-02-02-02-09.wav,9,M,angry,strong,2,2
03-01-06-01-01-01-09.wav,9,M,fearful,normal,1,1
03-01-06-01-01-02-09.wav,9,M,fearful,normal,1,2
03-01-06-01-02-01-09.wav,9,M,fearful,normal,2,1
03-01-06-01-02-02-09.wav,9,M,fearful,normal,2,2
03-01-06-02-01-01-09.wav,9,M,fearful,strong,1,1
03-01-06-02-01-02-09.wav,9,M,fearful,strong,1,2
03-01-06-02-02-01-09.wav,9,M,fearful,strong,2,1
03-01-06-02-02-02-09.wav,9,M,fearful,strong,2,2
03-01-07-01-01-01-09.wav,9,M,disgust,normal,1,1
03-01-07-01-01-02-09.wav,9,M,disgust,normal,1,2
03-01-07-01-02-01-09.wav,9,M,disgust,normal,2,1
03-01-07-01-02-02-09.wav,9,M,disgust,normal,2,2
03-01-07-02-01-01-09.wav,9,M,disgust,strong,1,1
03-01-07-02-01-02-09.wav,9,M,disgust,strong,1,2
03-01-07-02-02-01-09.wav,9,M,disgust,strong,2,1
03-01-07-02-02-02-09.wav,9,M,disgust,strong,2,2
03-01-08-01-01-01-09.wav,9,M,surprised,normal,1,1
03-01-08-01-01-02-09.wav,9,M,surprised,normal,1,2
03-01-08-01-02-01-09.wav,9,M,surprised,normal,2,1
03-01-08-01-02-02-09.wav,9,M,surprised,normal,2,2
03-01-08-02-01-01-09.wav,9,M,surprised,strong,1,1
03-01-08-02-01-02-09.wav,9,M,surprised,strong,1,2
03-01-08-02-02-01-09.wav,9,M,surprised,strong,2,1
03-01-08-02-02-02-09.wav,9,M,surprised,strong,2,2
03-01-01-01-01-01-10.wav,10,F,neutral,normal,1,1
03-01-01-01-01-02-10.wav,10,F,neutral,normal,1,2
03-01-01-01-02-01-10.wav,10,F,neutral,normal,2,1
03-01-01-01-02-02-10.wav,10,F,neutral,normal,2,2
03-01-02-01-01-01-10.wav,10,F,calm,normal,1,1
03-01-02-01-01-02-10.wav,10,F,calm,normal,1,2
03-01-02-01-02-01-10.wav,10,F,calm,normal,2,1
03-01-02-01-02-02-10.wav,10,F,calm,normal,2,2
03-01-02-02-01-01-10.wav,10,F,calm,strong,1,1
03-01-02-02-01-02-10.wav,10,F,calm,strong,1,2
03-01-02-02-02-01-10.wav,10,F,calm,strong,2,1
03-01-02-02-02-02-10.wav,10,F,calm,strong,2,2
03-01-03-01-01-01-10.wav,10,F,happy,normal,1,1
03-01-03-01-01-02-10.wav,10,F,happy,normal,1,2
03-01-03-01-02-01-10.wav,10,F,happy,normal,2,1
03-01-03-01-02-02-10.wav,10,F,happy,normal,2,2
03-01-03-02-01-01-10.wav,10,F,happy,strong,1,1
03-01-03-02-01-02-10.wav,10,F,happy,strong,1,2
03-01-03-02-02-01-10.wav,10,F,happy,strong,2,1
03-01-03-02-02-02-10.wav,10,F,happy,strong,2,2
03-01-04-01-01-01-10.wav,10,F,sad,normal,1,1
03-01-04-01-01-02-10.wav,10,F,sad,normal,1,2
03-01-04-01-02-01-10.wav,10,F,sad,normal,2,1
03-01-04-01-02-02-10.wav,10,F,sad,normal,2,2
03-01-04-02-01-01-10.wav,10,F,sad,strong,1,1
03-01-04-02-01-02-10.wav,10,F,sad,strong,1,2
03-01-04-02-02-01-10.wav,10,F,sad,strong,2,1
03-01-04-02-02-02-10.wav,10,F,sad,strong,2,2
03-01-05-01-01-01-10.wav,10,F,angry,normal,1,1
03-01-05-01-01-02-10.wav,10,F,angry,normal,1,2
03-01-05-01-02-01-10.wav,10,F,angry,normal,2,1
03-01-05-01-02-02-10.wav,10,F,angry,normal,2,2
03-01-05-02-01-01-10.wav,10,F,angry,strong,1,1
03-01-05-02-01-02-10.wav,10,F,angry,strong,1,2
03-01-05-02-02-01-10.wav,10,F,angry,strong,2,1
03-01-05-02-02-02-10.wav,10,F,angry,strong,2,2
03-01-06-01-01-01-10.wav,10,F,fearful,normal,1,1
03-01-06-01-01-02-10.wav,10,F,fearful,normal,1,2
03-01-06-01-02-01-10.wav,10,F,fearful,normal,2,1
03-01-06-01-02-02-10.wav,10,F,fearful,normal,2,2
03-01-06-02-01-01-10.wav,10,F,fearful,strong,1,1
03-01-06-02-01-02-10.wav,10,F,fearful,strong,1,2
03-01-06-02-02-01-10.wav,10,F,fearful,strong,2,1
03-01-06-02-02-02-10.wav,10,F,fearful,strong,2,2
03-01-07-01-01-01-10.wav,10,F,disgust,normal,1,1
03-01-07-01-01-02-10.wav,10,F,disgust,normal,1,2
03-01-07-01-02-01-10.wav,10,F,disgust,normal,2,1
03-01-07-01-02-02-10.wav,10,F,disgust,normal,2,2
03-01-07-02-01-01-10.wav,10,F,disgust,strong,1,1
03-01-07-02-01-02-10.wav,10,F,disgust,strong,1,2
03-01-07-02-02-01-10.wav,10,F,disgust,strong,2,1
03-01-07-02-02-02-10.wav,10,F,disgust,strong,2,2
03-01-08-01-01-01-10.wav,10,F,surprised,normal,1,1
03-01-08-01-01-02-10.wav,10,F,surprised,normal,1,2
03-01-08-01-02-01-10.wav,10,F,surprised,normal,2,1
03-01-08-01-02-02-10.wav,10,F,surprised,normal,2,2
03-01-08-02-01-01-10.wav,10,F,surprised,strong,1,1
03-01-08-02-01-02-10.wav,10,F,surprised,strong,1,2
03-01-08-02-02-01-10.wav,10,F,surprised,strong,2,1
03-01-08-02-02-02-10.wav,10,F,surprised,strong,2,2
03-01-01-01-01-01-11.wav,11,M,neutral,normal,1,1
03-01-01-01-01-02-11.wav,11,M,neutral,normal,1,2
03-01-01-01-02-01-11.wav,11,M,neutral,normal,2,1
03-01-01-01-02-02-11.wav,11,M,neutral,normal,2,2
03-01-02-01-01-01-11.wav,11,M,calm,normal,1,1
03-01-02-01-01-02-11.wav,11,M,calm,normal,1,2
03-01-02-01-02-01-11.wav,11,M,calm,normal,2,1
03-01-02-01-02-02-11.wav,11,M,calm,normal,2,2
03-01-02-02-01-01-11.wav,11,M,calm,strong,1,1
03-01-02-02-01-02-11.wav,11,M,calm,strong,1,2
03-01-02-02-02-01-11.wav,11,M,calm,strong,2,1
03-01-02-02-02-02-11.wav,11,M,calm,strong,2,2
03-01-03-01-01-01-11.wav,11,M,happy,normal,1,1
03-01-03-01-01-02-11.wav,11,M,happy,normal,1,2
03-01-03-01-02-01-11.wav,11,M,happy,normal,2,1
03-01-03-01-02-02-11.wav,11,M,happy,normal,2,2
03-01-03-02-01-01-11.wav,11,M,happy,strong,1,1
03-01-03-02-01-02-11.wav,11,M,happy,strong,1,2
03-01-03-02-02-01-11.wav,11,M,happy,strong,2,1
03-01-03-02-02-02-11.wav,11,M,happy,strong,2,2
03-01-04-01-01-01-11.wav,11,M,sad,normal,1,1
03-01-04-01-01-02-11.wav,11,M,sad,normal,1,2
03-01-04-01-02-01-11.wav,11,M,sad,normal,2,1
03-01-04-01-02-02-11.wav,11,M,sad,normal,2,2
03-01-04-02-01-01-11.wav,11,M,sad,strong,1,1
03-01-04-02-01-02-11.wav,11,M,sad,strong,1,2
03-01-04-02-02-01-11.wav,11,M,sad,strong,2,1
03-01-04-02-02-02-11.wav,11,M,sad,strong,2,2
03-01-05-01-01-01-11.wav,11,M,angry,normal,1,1
03-01-05-01-01-02-11.wav,11,M,angry,normal,1,2
03-01-05-01-02-01-11.wav,11,M,angry,normal,2,1
03-01-05-01-02-02-11.wav,11,M,angry,normal,2,2
03-01-05-02-01-01-11.wav,11,M,angry,strong,1,1
03-01-05-02-01-02-11.wav,11,M,angry,strong,1,2
03-01-05-02-02-01-11.wav,11,M,angry,strong,2,1
03-01-05-02-02-02-11.wav,11,M,angry,strong,2,2
03-01-06-01-01-01-11.wav,11,M,fearful,normal,1,1
03-01-06-01-01-02-11.wav,11,M,fearful,normal,1,2
03-01-06-01-02-01-11.wav,11,M,fearful,normal,2,1
03-01-06-01-02-02-11.wav,11,M,fearful,normal,2,2
03-01-06-02-01-01-11.wav,11,M,fearful,strong,1,1
03-01-06-02-01-02-11.wav,11,M,fearful,strong,1,2
03-01-06-02-02-01-11.wav,11,M,fearful,strong,2,1
03-01-06-02-02-02-11.wav,11,M,fearful,strong,2,2
03-01-07-01-01-01-11.wav,11,M,disgust,normal,1,1
03-01-07-01-01-02-11.wav,11,M,disgust,normal,1,2
03-01-07-01-02-01-11.wav,11,M,disgust,normal,2,1
03-01-07-01-02-02-11.wav,11,M,disgust,normal,2,2
03-01-07-02-01-01-11.wav,11,M,disgust,strong,1,1
03-01-07-02-01-02-11.wav,11,M,disgust,strong,1,2
03-01-07-02-02-01-11.wav,11,M,disgust,strong,2,1
03-01-07-02-02-02-11.wav,11,M,disgust,strong,2,2
03-01-08-01-01-01-11.wav,11,M,surprised,normal,1,1
03-01-08-01-01-02-11.wav,11,M,surprised,normal,1,2
03-01-08-01-02-01-11.wav,11,M,surprised,normal,2,1
03-01-08-01-02-02-11.wav,11,M,surprised,normal,2,2
03-01-08-02-01-01-11.wav,11,M,surprised,strong,1,1
03-01-08-02-01-02-11.wav,11,M,surprised,strong,1,2
03-01-08-02-02-01-11.wav,11,M,surprised,strong,2,1
03-01-08-02-02-02-11.wav,11,M,surprised,strong,2,2
03-01-01-01-01-01-12.wav,12,F,neutral,normal,1,1
03-01-01-01-01-02-12.wav,12,F,neutral,normal,1,2
03-01-01-01-02-01-12.wav,12,F,neutral,normal,2,1
03-01-01-01-02-02-12.wav,12,F,neutral,normal,2,2
03-01-02-01-01-01-12.wav,12,F,calm,normal,1,1
03-01-02-01-01-02-12.wav,12,F,calm,normal,1,2
03-01-02-01-02-01-12.wav,12,F,calm,normal,2,1
03-01-02-01-02-02-12.wav,12,F,calm,normal,2,2
03-01-02-02-01-01-12.wav,12,F,calm,strong,1,1
03-01-02-02-01-02-12.wav,12,F,calm,strong,1,2
03-01-02-02-02-01-12.wav,12,F,calm,strong,2,1
03-01-02-02-02-02-12.wav,12,F,calm,strong,2,2
03-01-03-01-01-01-12.wav,12,F,happy,normal,1,1
03-01-03-01-01-02-12.wav,12,F,happy,normal,1,2
03-01-03-01-02-01-12.wav,12,F,happy,normal,2,1
03-01-03-01-02-02-12.wav,12,F,happy,normal,2,2
03-01-03-02-01-01-12.wav,12,F,happy,strong,1,1
03-01-03-02-01-02-12.wav,12,F,happy,strong,1,2
03-01-03-02-02-01-12.wav,12,F,happy,strong,2,1
03-01-03-02-02-02-12.wav,12,F,happy,strong,2,2
03-01-04-01-01-01-12.wav,12,F,sad,normal,1,1
03-01-04-01-01-02-12.wav,12,F,sad,normal,1,2
03-01-04-01-02-01-12.wav,12,F,sad,normal,2,1
03-01-04-01-02-02-12.wav,12,F,sad,normal,2,2
03-01-04-02-01-01-12.wav,12,F,sad,strong,1,1
03-01-04-02-01-02-12.wav,12,F,sad,strong,1,2
03-01-04-02-02-01-12.wav,12,F,sad,strong,2,1
03-01-04-02-02-02-12.wav,12,F,sad,strong,2,2
03-01-05-01-01-01-12.wav,12,F,angry,normal,1,1
03-01-05-01-01-02-12.wav,12,F,angry,normal,1,2
03-01-05-01-02-01-12.wav,12,F,angry,normal,2,1
03-01-05-01-02-02-12.wav,12,F,angry,normal,2,2
03-01-05-02-01-01-12.wav,12,F,angry,strong,1,1
03-01-05-02-01-02-12.wav,12,F,angry,strong,1,2
03-01-05-02-02-01-12.wav,12,F,angry,strong,2,1
03-01-05-02-02-02-12.wav,12,F,angry,strong,2,2
03-01-06-01-01-01-12.wav,12,F,fearful,normal,1,1
03-01-06-01-01-02-12.wav,12,F,fearful,normal,1,2
03-01-06-01-02-01-12.wav,12,F,fearful,normal,2,1
03-01-06-01-02-02-12.wav,12,F,fearful,normal,2,2
03-01-06-02-01-01-12.wav,12,F,fearful,strong,1,1
03-01-06-02-01-02-12.wav,12,F,fearful,strong,1,2
03-01-06-02-02-01-12.wav,12,F,fearful,strong,2,1
03-01-06-02-02-02-12.wav,12,F,fearful,strong,2,2
03-01-07-01-01-01-12.wav,12,F,disgust,normal,1,1
03-01-07-01-01-02-12.wav,12,F,disgust,normal,1,2
03-01-07-01-02-01-12.wav,12,F,disgust,normal,2,1
03-01-07-01-02-02-12.wav,12,F,disgust,normal,2,2
03-01-07-02-01-01-12.wav,12,F,disgust,strong,1,1
03-01-07-02-01-02-12.wav,12,F,disgust,strong,1,2
03-01-07-02-02-01-12.wav,12,F,disgust,strong,2,1
03-01-07-02-02-02-12.wav,12,F,disgust,strong,2,2
03-01-08-01-01-01-12.wav,12,F,surprised,normal,1,1
03-01-08-01-01-02-12.wav,12,F,surprised,normal,1,2
03-01-08-01-02-01-12.wav,12,F,surprised,normal,2,1
03-01-08-01-02-02-12.wav,12,F,surprised,normal,2,2
03-01-08-02-01-01-12.wav,12,F,surprised,strong,1,1
03-01-08-02-01-02-12.wav,12,F,surprised,strong,1,2
03-01-08-02-02-01-12.wav,12,F,surprised,strong,2,1
03-01-08-02-02-02-12.wav,12,F,surprised,strong,2,2
03-01-01-01-01-01-13.wav,13,M,neutral,normal,1,1
03-01-01-01-01-02-13.wav,13,M,neutral,normal,1,2
03-01-01-01-02-01-13.wav,13,M,neutral,normal,2,1
03-01-01-01-02-02-13.wav,13,M,neutral,normal,2,2
03-01-02-01-01-01-13.wav,13,M,calm,normal,1,1
03-01-02-01-01-02-13.wav,13,M,calm,normal,1,2
03-01-02-01-02-01-13.wav,13,M,calm,normal,2,1
03-01-02-01-02-02-13.wav,13,M,calm,normal,2,2
03-01-02-02-01-01-13.wav,13,M,calm,strong,1,1
03-01-02-02-01-02-13.wav,13,M,calm,strong,1,2
03-01-02-02-02-01-13.wav,13,M,calm,strong,2,1
03-01-02-02-02-02-13.wav,13,M,calm,strong,2,2
03-01-03-01-01-01-13.wav,13,M,happy,normal,1,1
03-01-03-01-01-02-13.wav,13,M,happy,normal,1,2
03-01-03-01-02-01-13.wav,13,M,happy,normal,2,1
03-01-03-01-02-02-13.wav,13,M,happy,normal,2,2
03-01-03-02-01-01-13.wav,13,M,happy,strong,1,1
03-01-03-02-01-02-13.wav,13,M,happy,strong,1,2
03-01-03-02-02-01-13.wav,13,M,happy,strong,2,1
03-01-03-02-02-02-13.wav,13,M,happy,strong,2,2
03-01-04-01-01-01-13.wav,13,M,sad,normal,1,1
03-01-04-01-01-02-13.wav,13,M,sad,normal,1,2
03-01-04-01-02-01-13.wav,13,M,sad,normal,2,1
03-01-04-01-02-02-13.wav,13,M,sad,normal,2,2
03-01-04-02-01-01-13.wav,13,M,sad,strong,1,1
03-01-04-02-01-02-13.wav,13,M,sad,strong,1,2
03-01-04-02-02-01-13.wav,13,M,sad,strong,2,1
03-01-04-02-02-02-13.wav,13,M,sad,strong,2,2
03-01-05-01-01-01-13.wav,13,M,angry,normal,1,1
03-01-05-01-01-02-13.wav,13,M,angry,normal,1,2
03-01-05-01-02-01-13.wav,13,M,angry,normal,2,1
03-01-05-01-02-02-13.wav,13,M,angry,normal,2,2
03-01-05-02-01-01-13.wav,13,M,angry,strong,1,1
03-01-05-02-01-02-13.wav,13,M,angry,strong,1,2
03-01-05-02-02-01-13.wav,13,M,angry,strong,2,1
03-01-05-02-02-02-13.wav,13,M,angry,strong,2,2
03-01-06-01-01-01-13.wav,13,M,fearful,normal,1,1
03-01-06-01-01-02-13.wav,13,M,fearful,normal,1,2
03-01-06-01-02-01-13.wav,13,M,fearful,normal,2,1
03-01-06-01-02-02-13.wav,13,M,fearful,normal,2,2
03-01-06-02-01-01-13.wav,13,M,fearful,strong,1,1
03-01-06-02-01-02-13.wav,13,M,fearful,strong,1,2
03-01-06-02-02-01-13.wav,13,M,fearful,strong,2,1
03-01-06-02-02-02-13.wav,13,M,fearful,strong,2,2
03-01-07-01-01-01-13.wav,13,M,disgust,normal,1,1
03-01-07-01-01-02-13.wav,13,M,disgust,normal,1,2
03-01-07-01-02-01-13.wav,13,M,disgust,normal,2,1
03-01-07-01-02-02-13.wav,13,M,disgust,normal,2,2
03-01-07-02-01-01-13.wav,13,M,disgust,strong,1,1
03-01-07-02-01-02-13.wav,13,M,disgust,strong,1,2
03-01-07-02-02-01-13.wav,13,M,disgust,strong,2,1
03-01-07-02-02-02-13.wav,13,M,disgust,strong,2,2
03-01-08-01-01-01-13.wav,13,M,surprised,normal,1,1
03-01-08-01-01-02-13.wav,13,M,surprised,normal,1,2
03-01-08-01-02-01-13.wav,13,M,surprised,normal,2,1
03-01-08-01-02-02-13.wav,13,M,surprised,normal,2,2
03-01-08-02-01-01-13.wav,13,M,surprised,strong,1,1
03-01-08-02-01-02-13.wav,13,M,surprised,strong,1,2
03-01-08-02-02-01-13.wav,13,M,surprised,strong,2,1
03-01-08-02-02-02-13.wav,13,M,surprised,strong,2,2
03-01-01-01-01-01-14.wav,14,F,neutral,normal,1,1
03-01-01-01-01-02-14.wav,14,F,neutral,normal,1,2
03-01-01-01-02-01-14.wav,14,F,neutral,normal,2,1
03-01-01-01-02-02-14.wav,14,F,neutral,normal,2,2
03-01-02-01-01-01-14.wav,14,F,calm,normal,1,1
03-01-02-01-01-02-14.wav,14,F,calm,normal,1,2
03-01-02-01-02-01-14.wav,14,F,calm,normal,2,1
03-01-02-01-02-02-14.wav,14,F,calm,normal,2,2
03-01-02-02-01-01-14.wav,14,F,calm,strong,1,1
03-01-02-02-01-02-14.wav,14,F,calm,strong,1,2
03-01-02-02-02-01-14.wav,14,F,calm,strong,2,1
03-01-02-02-02-02-14.wav,14,F,calm,strong,2,2
03-01-03-01-01-01-14.wav,14,F,happy,normal,1,1
03-01-03-01-01-02-14.wav,14,F,happy,normal,1,2
03-01-03-01-02-01-14.wav,14,F,happy,normal,2,1
03-01-03-01-02-02-14.wav,14,F,happy,normal,2,2
03-01-03-02-01-01-14.wav,14,F,happy,strong,1,1
03-01-03-02-01-02-14.wav,14,F,happy,strong,1,2
03-01-03-02-02-01-14.wav,14,F,happy,strong,2,1
03-01-03-02-02-02-14.wav,14,F,happy,strong,2,2
03-01-04-01-01-01-14.wav,14,F,sad,normal,1,1
03-01-04-01-01-02-14.wav,14,F,sad,normal,1,2
03-01-04-01-02-01-14.wav,14,F,sad,normal,2,1
03-01-04-01-02-02-14.wav,14,F,sad,normal,2,2
03-01-04-02-01-01-14.wav,14,F,sad,strong,1,1
03-01-04-02-01-02-14.wav,14,F,sad,strong,1,2
03-01-04-02-02-01-14.wav,14,F,sad,strong,2,1
03-01-04-02-02-02-14.wav,14,F,sad,strong,2,2
03-01-05-01-01-01-14.wav,14,F,angry,normal,1,1
03-01-05-01-01-02-14.wav,14,F,angry,normal,1,2
03-01-05-01-02-01-14.wav,14,F,angry,normal,2,1
03-01-05-01-02-02-14.wav,14,F,angry,normal,2,2
03-01-05-02-01-01-14.wav,14,F,angry,strong,1,1
03-01-05-02-01-02-14.wav,14,F,angry,strong,1,2
03-01-05-02-02-01-14.wav,14,F,angry,strong,2,1
03-01-05-02-02-02-14.wav,14,F,angry,strong,2,2
03-01-06-01-01-01-14.wav,14,F,fearful,normal,1,1
03-01-06-01-01-02-14.wav,14,F,fearful,normal,1,2
03-01-06-01-02-01-14.wav,14,F,fearful,normal,2,1
03-01-06-01-02-02-14.wav,14,F,fearful,normal,2,2
03-01-06-02-01-01-14.wav,14,F,fearful,strong,1,1
03-01-06-02-01-02-14.wav,14,F,fearful,strong,1,2
03-01-06-02-02-01-14.wav,14,F,fearful,strong,2,1
03-01-06-02-02-02-14.wav,14,F,fearful,strong,2,2
03-01-07-01-01-01-14.wav,14,F,disgust,normal,1,1
03-01-07-01-01-02-14.wav,14,F,disgust,normal,1,2
03-01-07-01-02-01-14.wav,14,F,disgust,normal,2,1
03-01-07-01-02-02-14.wav,14,F,disgust,normal,2,2
03-01-07-02-01-01-14.wav,14,F,disgust,strong,1,1
03-01-07-02-01-02-14.wav,14,F,disgust,strong,1,2
03-01-07-02-02-01-14.wav,14,F,disgust,strong,2,1
03-01-07-02-02-02-14.wav,14,F,disgust,strong,2,2
03-01-08-01-01-01-14.wav,14,F,surprised,normal,1,1
03-01-08-01-01-02-14.wav,14,F,surprised,normal,1,2
03-01-08-01-02-01-14.wav,14,F,surprised,normal,2,1
03-01-08-01-02-02-14.wav,14,F,surprised,normal,2,2
03-01-08-02-01-01-14.wav,14,F,surprised,strong,1,1
03-01-08-02-01-02-14.wav,14,F,surprised,strong,1,2
03-01-08-02-02-01-14.wav,14,F,surprised,strong,2,1
03-01-08-02-02-02-14.wav,14,F,surprised,strong,2,2
03-01-01-01-01-01-15.wav,15,M,neutral,normal,1,1
03-01-01-01-01-02-15.wav,15,M,neutral,normal,1,2
03-01-01-01-02-01-15.wav,15,M,neutral,normal,2,1
03-01-01-01-02-02-15.wav,15,M,neutral,normal,2,2
03-01-02-01-01-01-15.wav,15,M,calm,normal,1,1
03-01-02-01-01-02-15.wav,15,M,calm,normal,1,2
03-01-02-01-02-01-15.wav,15,M,calm,normal,2,1
03-01-02-01-02-02-15.wav,15,M,calm,normal,2,2
03-01-02-02-01-01-15.wav,15,M,calm,strong,1,1
03-01-02-02-01-02-15.wav,15,M,calm,strong,1,2
03-01-02-02-02-01-15.wav,15,M,calm,strong,2,1
03-01-02-02-02-02-15.wav,15,M,calm,strong,2,2
03-01-03-01-01-01-15.wav,15,M,happy,normal,1,1
03-01-03-01-01-02-15.wav,15,M,happy,normal,1,2
03-01-03-01-02-01-15.wav,15,M,happy,normal,2,1
03-01-03-01-02-02-15.wav,15,M,happy,normal,2,2
03-01-03-02-01-01-15.wav,15,M,happy,strong,1,1
03-01-03-02-01-02-15.wav,15,M,happy,strong,1,2
03-01-03-02-02-01-15.wav,15,M,happy,strong,2,1
03-01-03-02-02-02-15.wav,15,M,happy,strong,2,2
03-01-04-01-01-01-15.wav,15,M,sad,normal,1,1
03-01-04-01-01-02-15.wav,15,M,sad,normal,1,2
03-01-04-01-02-01-15.wav,15,M,sad,normal,2,1
03-01-04-01-02-02-15.wav,15,M,sad,normal,2,2
03-01-04-02-01-01-15.wav,15,M,sad,strong,1,1
03-01-04-02-01-02-15.wav,15,M,sad,strong,1,2
03-01-04-02-02-01-15.wav,15,M,sad,strong,2,1
03-01-04-02-02-02-15.wav,15,M,sad,strong,2,2
03-01-05-01-01-01-15.wav,15,M,angry,normal,1,1
03-01-05-01-01-02-15.wav,15,M,angry,normal,1,2
03-01-05-01-02-01-15.wav,15,M,angry,normal,2,1
03-01-05-01-02-02-15.wav,15,M,angry,normal,2,2
03-01-05-02-01-01-15.wav,15,M,angry,strong,1,1
03-01-05-02-01-02-15.wav,15,M,angry,strong,1,2
03-01-05-02-02-01-15.wav,15,M,angry,strong,2,1
03-01-05-02-02-02-15.wav,15,M,angry,strong,2,2
03-01-06-01-01-01-15.wav,15,M,fearful,normal,1,1
03-01-06-01-01-02-15.wav,15,M,fearful,normal,1,2
03-01-06-01-02-01-15.wav,15,M,fearful,normal,2,1
03-01-06-01-02-02-15.wav,15,M,fearful,normal,2,2
03-01-06-02-01-01-15.wav,15,M,fearful,strong,1,1
03-01-06-02-01-02-15.wav,15,M,fearful,strong,1,2
03-01-06-02-02-01-15.wav,15,M,fearful,strong,2,1
03-01-06-02-02-02-15.wav,15,M,fearful,strong,2,2
03-01-07-01-01-01-15.wav,15,M,disgust,normal,1,1
03-01-07-01-01-02-15.wav,15,M,disgust,normal,1,2
